id	text	count
LeURJ201L-GNZGKW2G 29356	ILSA.LeURJ201L-GNZGKW2G ILSA::LX_570 Luxury 21+ AS.29356	16
LeURJ201L-GNZGKW3G 20510	ILSA.LeURJ201L-GNZGKW3G AS::LX_570 Luxury 21+ AS.20510	7
LeURJ201L-GNZGKW3G 20510	ILSA.LeURJ201L-GNZGKW3G ILSA::LX_570 Luxury 21+ AS.20510	7
LeURJ201L-GNZGKW3G 20511	ILSA.LeURJ201L-GNZGKW3G AS::LX_570 Luxury 21+** AS.20511	7
LeURJ201L-GNZGKW3G 20511	ILSA.LeURJ201L-GNZGKW3G ILSA::LX_570 Luxury 21+ AS.20511	7
LeURJ201L-GNZGKW3G 29113	ILSA.LeURJ201L-GNZGKW3G AS::LX_570 Luxury 21+ AS.29113	7
LeURJ201L-GNZGKW3G 29113	ILSA.LeURJ201L-GNZGKW3G ILSA::LX_570 Luxury 21+ AS.29113	7
LeURJ201L-GNZGKW3G 29114	ILSA.LeURJ201L-GNZGKW3G AS::LX_570 Luxury 21+* AS.29114	7
LeURJ201L-GNZGKW3G 29114	ILSA.LeURJ201L-GNZGKW3G ILSA::LX_570 Luxury 21+ AS.29114	7
LeURJ201L-GNZGKW3G 29356	ILSA.LeURJ201L-GNZGKW3G AS::LX_570 Luxury 21+** AS.29356	7
LeURJ201L-GNZGKW3G 29356	ILSA.LeURJ201L-GNZGKW3G ILSA::LX_570 Luxury 21+ AS.29356	7
LeURJ201L-GNZGKW6G 20510	ILSA.LeURJ201L-GNZGKW6G AS::LX_570 Luxury 21+ AS.20510	88
LeURJ201L-GNZGKW6G 20510	ILSA.LeURJ201L-GNZGKW6G ILSA::LX_570 Luxury 21+ AS.20510	88
LeURJ201L-GNZGKW6G 20511	ILSA.LeURJ201L-GNZGKW6G AS::LX_570 Luxury 21+** AS.20511	88
LeURJ201L-GNZGKW6G 20511	ILSA.LeURJ201L-GNZGKW6G ILSA::LX_570 Luxury 21+ AS.20511	88
LeURJ201L-GNZGKW6G 29113	ILSA.LeURJ201L-GNZGKW6G AS::LX_570 Luxury 21+ AS.29113	88
LeURJ201L-GNZGKW6G 29113	ILSA.LeURJ201L-GNZGKW6G ILSA::LX_570 Luxury 21+ AS.29113	88
LeURJ201L-GNZGKW6G 29114	ILSA.LeURJ201L-GNZGKW6G AS::LX_570 Luxury 21+* AS.29114	88
LeURJ201L-GNZGKW6G 29114	ILSA.LeURJ201L-GNZGKW6G ILSA::LX_570 Luxury 21+ AS.29114	88
LeURJ201L-GNZGKW6G 29356	ILSA.LeURJ201L-GNZGKW6G AS::LX_570 Luxury 21+** AS.29356	88
LeURJ201L-GNZGKW6G 29356	ILSA.LeURJ201L-GNZGKW6G ILSA::LX_570 Luxury 21+ AS.29356	88
LeURJ201L-GNZGKWBS 26695	ILSA.LeURJ201L-GNZGKWBS AS::LX_570 Superior AS.26695	19
LeURJ201L-GNZGKWBS 26695	ILSA.LeURJ201L-GNZGKWBS ILSA::LX_570 Superior AS.26695	19
LeURJ201L-GNZGKWBS 26696	ILSA.LeURJ201L-GNZGKWBS AS::LX_570 Superior ** AS.26696	19
LeURJ201L-GNZGKWBS 26696	ILSA.LeURJ201L-GNZGKWBS ILSA::LX_570 Superior AS.26696	19
LeURJ201L-GNZGKWBS 29116	ILSA.LeURJ201L-GNZGKWBS AS::LX_570 Superior AS.29116	19
LeURJ201L-GNZGKWBS 29116	ILSA.LeURJ201L-GNZGKWBS ILSA::LX_570 Superior AS.29116	19
LeURJ201L-GNZGKWFS 26695	ILSA.LeURJ201L-GNZGKWFS AS::LX_570 Superior AS.26695	69
LeURJ201L-GNZGKWFS 26695	ILSA.LeURJ201L-GNZGKWFS ILSA::LX_570 Superior AS.26695	69
LeURJ201L-GNZGKWFS 26696	ILSA.LeURJ201L-GNZGKWFS AS::LX_570 Superior ** AS.26696	69
LeURJ201L-GNZGKWFS 26696	ILSA.LeURJ201L-GNZGKWFS ILSA::LX_570 Superior AS.26696	69
LeURJ201L-GNZGKWFS 29116	ILSA.LeURJ201L-GNZGKWFS AS::LX_570 Superior AS.29116	69
LeURJ201L-GNZGKWFS 29116	ILSA.LeURJ201L-GNZGKWFS ILSA::LX_570 Superior AS.29116	69
LeVDJ201L-GMTGZW3D 26632	ILSA.LeVDJ201L-GMTGZW3D AS::LX_450d Executive 2** AS.26632	43
LeVDJ201L-GMTGZW3D 26632	ILSA.LeVDJ201L-GMTGZW3D ILSA::LX_450d Executive 2 AS.26632	43
LeVDJ201L-GMTGZW3D 29109	ILSA.LeVDJ201L-GMTGZW3D AS::LX_450d Executive 2 AS.29109	43
LeVDJ201L-GMTGZW3D 29109	ILSA.LeVDJ201L-GMTGZW3D ILSA::LX_450d Executive 2 AS.29109	43
LeVDJ201L-GMTGZW3D 29110	ILSA.LeVDJ201L-GMTGZW3D AS::LX_450d Executive 2* AS.29110	43
LeVDJ201L-GMTGZW3D 29110	ILSA.LeVDJ201L-GMTGZW3D ILSA::LX_450d Executive 2 AS.29110	43
LeVDJ201L-GMTGZW3D 5497	ILSA.LeVDJ201L-GMTGZW3D AS::LX_450d Executive 2 AS.5497	43
LeVDJ201L-GMTGZW3D 5497	ILSA.LeVDJ201L-GMTGZW3D ILSA::LX_450d Executive 2 AS.5497	43
LeVDJ201L-GMTGZW6D 26632	ILSA.LeVDJ201L-GMTGZW6D AS::LX_450d Executive 2** AS.26632	117
LeVDJ201L-GMTGZW6D 26632	ILSA.LeVDJ201L-GMTGZW6D ILSA::LX_450d Executive 2 AS.26632	117
LeVDJ201L-GMTGZW6D 29109	ILSA.LeVDJ201L-GMTGZW6D AS::LX_450d Executive 2 AS.29109	117
LeVDJ201L-GMTGZW6D 29109	ILSA.LeVDJ201L-GMTGZW6D ILSA::LX_450d Executive 2 AS.29109	117
LeVDJ201L-GMTGZW6D 29110	ILSA.LeVDJ201L-GMTGZW6D AS::LX_450d Executive 2* AS.29110	117
LeVDJ201L-GMTGZW6D 29110	ILSA.LeVDJ201L-GMTGZW6D ILSA::LX_450d Executive 2 AS.29110	117
LeVDJ201L-GMTGZW6D 5497	ILSA.LeVDJ201L-GMTGZW6D AS::LX_450d Executive 2 AS.5497	117
LeVDJ201L-GMTGZW6D 5497	ILSA.LeVDJ201L-GMTGZW6D ILSA::LX_450d Executive 2 AS.5497	117
LfX60NEWStandart1.8MT 26131	ILSA.LfX60NEWStandart1.8MT AS::X60 Standard AS.26131	1
LfX60NEWStandart1.8MT 26131	ILSA.LfX60NEWStandart1.8MT ILSA::X60 Standart 1.8 MT AS.26131	1
LfX60NEWStandart1.8MT 5607	ILSA.LfX60NEWStandart1.8MT AS::X60 Standart AS.5607	1
LfX60NEWStandart1.8MT 5607	ILSA.LfX60NEWStandart1.8MT ILSA::X60 Standart 1.8 MT AS.5607	1
LfX60NEWStandart1.8MT 5612	ILSA.LfX60NEWStandart1.8MT AS::X60 Standart AS.5612	1
LfX60NEWStandart1.8MT 5612	ILSA.LfX60NEWStandart1.8MT ILSA::X60 Standart 1.8 MT AS.5612	1
LR5000340262 26405	ILSA.LR5000340262 AS::Range_Rover Vogue AS.26405	58
LR5000340262 26405	ILSA.LR5000340262 ILSA::Range_Rover TDV6 3.0 Vogue AS.26405	58
LR5000340262 29263	ILSA.LR5000340262 AS::Range_Rover Vogue AS.29263	58
LR5000340262 29263	ILSA.LR5000340262 ILSA::Range_Rover TDV6 3.0 Vogue AS.29263	58
LR5000340262 5344	ILSA.LR5000340262 AS::Range_Rover Vogue TDV6 AS.5344	58
LR5000340262 5344	ILSA.LR5000340262 ILSA::Range_Rover TDV6 3.0 Vogue AS.5344	58
LR5000398741 26405	ILSA.LR5000398741 AS::Range_Rover Vogue AS.26405	105
LR5000398741 26405	ILSA.LR5000398741 ILSA::Range_Rover TDV6 3.0 Vogue AS.26405	105
LR5000398741 29263	ILSA.LR5000398741 AS::Range_Rover Vogue AS.29263	105
LR5000398741 29263	ILSA.LR5000398741 ILSA::Range_Rover TDV6 3.0 Vogue AS.29263	105
LR5000398741 5344	ILSA.LR5000398741 AS::Range_Rover Vogue TDV6 AS.5344	105
LR5000398741 5344	ILSA.LR5000398741 ILSA::Range_Rover TDV6 3.0 Vogue AS.5344	105
LR5000416277 26218	ILSA.LR5000416277 AS::Velar R-Dynamic S250 AS.26218	3
LR5000416277 26218	ILSA.LR5000416277 ILSA::Velar 2.0P 249 R-Dynamic Base AS.26218	3
LR5000416277 26219	ILSA.LR5000416277 AS::Velar R-Dynamic SE250 AS.26219	3
LR5000416277 26219	ILSA.LR5000416277 ILSA::Velar 2.0P 249 R-Dynamic Base AS.26219	3
LR5000416277 26590	ILSA.LR5000416277 AS::Velar R-Dynamic P250 AS.26590	3
LR5000416277 26590	ILSA.LR5000416277 ILSA::Velar 2.0P 249 R-Dynamic Base AS.26590	3
LR5000416278 26218	ILSA.LR5000416278 AS::Velar R-Dynamic S250 AS.26218	29
LR5000416278 26218	ILSA.LR5000416278 ILSA::Velar 2.0P 249 R-Dynamic S AS.26218	29
LR5000416278 26219	ILSA.LR5000416278 AS::Velar R-Dynamic SE250 AS.26219	29
LR5000416278 26219	ILSA.LR5000416278 ILSA::Velar 2.0P 249 R-Dynamic S AS.26219	29
LR5000416278 26590	ILSA.LR5000416278 AS::Velar R-Dynamic P250 AS.26590	29
LR5000416278 26590	ILSA.LR5000416278 ILSA::Velar 2.0P 249 R-Dynamic S AS.26590	29
MB213005 25789	ILSA.MB213005 AS::E-Klasse E 220 D 4MATIC Luxury AS.25789	112
MB213005 25789	ILSA.MB213005 ILSA::E 220 d 4MATIC Premium AS.25789	112
MB213005 26289	ILSA.MB213005 AS::E-Klasse E 200d 4MATIC Exclusive AS.26289	112
MB213005 26289	ILSA.MB213005 ILSA::E 220 d 4MATIC Premium AS.26289	112
MB213005 29428	ILSA.MB213005 AS::E-Klasse E 220d 4MATIC Exclusive AS.29428	112
MB213005 29428	ILSA.MB213005 ILSA::E 220 d 4MATIC Premium AS.29428	112
MB213005 30737	ILSA.MB213005 AS::E-Klasse E 220d 4MATIC Premium AS.30737	112
MB213005 30737	ILSA.MB213005 ILSA::E 220 d 4MATIC Premium AS.30737	112
MtGA2WXTHHZ6ZS11 26640	ILSA.MtGA2WXTHHZ6ZS11 AS::ASX Instyle 4WD AS.26640	213
MtGA2WXTHHZ6ZS11 26640	ILSA.MtGA2WXTHHZ6ZS11 ILSA::ASX Instyle 2.0 CVT 4WD AS.26640	213
MtGA2WXTHHZ6ZS11 29575	ILSA.MtGA2WXTHHZ6ZS11 AS::ASX Instyle 4WD AS.29575	213
MtGA2WXTHHZ6ZS11 29575	ILSA.MtGA2WXTHHZ6ZS11 ILSA::ASX Instyle 2.0 CVT 4WD AS.29575	213
MtGA2WXTHHZ6ZS11 6118	ILSA.MtGA2WXTHHZ6ZS11 AS::ASX Instyle AS.6118	213
MtGA2WXTHHZ6ZS11 6118	ILSA.MtGA2WXTHHZ6ZS11 ILSA::ASX Instyle 2.0 CVT 4WD AS.6118	213
MtGA2WXTSHZ6ZS10 26639	ILSA.MtGA2WXTSHZ6ZS10 AS::ASX Intense 4WD AS.26639	197
MtGA2WXTSHZ6ZS10 26639	ILSA.MtGA2WXTSHZ6ZS10 ILSA::ASX Intense 2.0 CVT 4WD AS.26639	197
MtGA2WXTSHZ6ZS10 29574	ILSA.MtGA2WXTSHZ6ZS10 AS::ASX Intense 4WD AS.29574	197
MtGA2WXTSHZ6ZS10 29574	ILSA.MtGA2WXTSHZ6ZS10 ILSA::ASX Intense 2.0 CVT 4WD AS.29574	197
MtGA2WXTSHZ6ZS10 6127	ILSA.MtGA2WXTSHZ6ZS10 AS::ASX Intense AS.6127	197
MtGA2WXTSHZ6ZS10 6127	ILSA.MtGA2WXTSHZ6ZS10 ILSA::ASX Intense 2.0 CVT 4WD AS.6127	197
NiBTYALGFG15EQAAB-CC 26254	ILSA.NiBTYALGFG15EQAAB-CC AS::Almera Comfort Эра-Глонасс AS.26254	538
NiBTYALGFG15EQAAB-CC 26254	ILSA.NiBTYALGFG15EQAAB-CC ILSA::Almera 1.6 MT Comfort AS.26254	538
NiBTYALGFG15EQAAB-CC 26255	ILSA.NiBTYALGFG15EQAAB-CC AS::Almera Comfort Эра-Глонасс AS.26255	538
NiBTYALGFG15EQAAB-CC 26255	ILSA.NiBTYALGFG15EQAAB-CC ILSA::Almera 1.6 MT Comfort AS.26255	538
NiBTYALGFG15EQAAB-CC 6377	ILSA.NiBTYALGFG15EQAAB-CC AS::Almera Comfort AS.6377	538
NiBTYALGFG15EQAAB-CC 6377	ILSA.NiBTYALGFG15EQAAB-CC ILSA::Almera 1.6 MT Comfort AS.6377	538
NiBTYALGFG15EQAAB-CC 6379	ILSA.NiBTYALGFG15EQAAB-CC AS::Almera Comfort AS.6379	538
NiBTYALGFG15EQAAB-CC 6379	ILSA.NiBTYALGFG15EQAAB-CC ILSA::Almera 1.6 MT Comfort AS.6379	538
NiBTYALGFG15EQABB-CC 26254	ILSA.NiBTYALGFG15EQABB-CC AS::Almera Comfort Эра-Глонасс AS.26254	125
NiBTYALGFG15EQABB-CC 26254	ILSA.NiBTYALGFG15EQABB-CC ILSA::Almera 1.6 MT Comfort AS.26254	125
NiBTYALGFG15EQABB-CC 26255	ILSA.NiBTYALGFG15EQABB-CC AS::Almera Comfort Эра-Глонасс AS.26255	125
NiBTYALGFG15EQABB-CC 26255	ILSA.NiBTYALGFG15EQABB-CC ILSA::Almera 1.6 MT Comfort AS.26255	125
NiBTYALGFG15EQABB-CC 6377	ILSA.NiBTYALGFG15EQABB-CC AS::Almera Comfort AS.6377	125
NiBTYALGFG15EQABB-CC 6377	ILSA.NiBTYALGFG15EQABB-CC ILSA::Almera 1.6 MT Comfort AS.6377	125
NiBTYALGFG15EQABB-CC 6379	ILSA.NiBTYALGFG15EQABB-CC AS::Almera Comfort AS.6379	125
NiBTYALGFG15EQABB-CC 6379	ILSA.NiBTYALGFG15EQABB-CC ILSA::Almera 1.6 MT Comfort AS.6379	125
SbXV20ISTCVTTD18MY 27014	ILSA.SbXV20ISTCVTTD18MY AS::XV Standard ES AS.27014	78
SbXV20ISTCVTTD18MY 27014	ILSA.SbXV20ISTCVTTD18MY ILSA::XV 2.0i Standard ES CVT AS.27014	78
SbXV20ISTCVTTD18MY 27016	ILSA.SbXV20ISTCVTTD18MY AS::XV Elegance ES AS.27016	78
SbXV20ISTCVTTD18MY 27016	ILSA.SbXV20ISTCVTTD18MY ILSA::XV 2.0i Standard ES CVT AS.27016	78
SbXV20ISTCVTTD18MY 30716	ILSA.SbXV20ISTCVTTD18MY AS::XV Standard ES AS.30716	78
SbXV20ISTCVTTD18MY 30716	ILSA.SbXV20ISTCVTTD18MY ILSA::XV 2.0i Standard ES CVT AS.30716	78
